 Index             RefE       eigenvalue          overlap  overlap-squared            Total
    35    -3308.864037    -3279.500088          0.0944          0.0089          0.8141
    36    -3308.830127    -3279.500088          0.0388          0.0015          0.8156
    37    -3308.755980    -3279.500088          0.0624          0.0039          0.8195
    38    -3308.204893    -3279.500088         -0.0222          0.0005          0.8200
    39    -3306.604695    -3279.500088          0.2218          0.0492          0.8692
    40    -3294.964588    -3279.500088          0.0128          0.0002          0.8693
    41    -3294.649568    -3279.500088         -0.0069          0.0000          0.8694
    42    -3293.969085    -3279.500088         -0.0134          0.0002          0.8696
    43    -3293.461617    -3279.500088         -0.0290          0.0008          0.8704
    44    -3293.448363    -3279.500088         -0.0086          0.0001          0.8705
    45    -3289.206151    -3279.500088         -0.0538          0.0029          0.8734
    46    -3289.196026    -3279.500088          0.0425          0.0018          0.8752
    47    -3289.143893    -3279.500088         -0.0291          0.0008          0.8760
    48    -3286.850281    -3279.500088         -0.0112          0.0001          0.8761
    49    -3286.578751    -3279.500088          0.0096          0.0001          0.8762
    50    -3286.101588    -3279.500088         -0.0303          0.0009          0.8772
    51    -3285.308482    -3279.500088          0.0428          0.0018          0.8790
    52    -3285.055310    -3279.500088         -0.0274          0.0008          0.8797
    53    -3284.898846    -3279.500088          0.1195          0.0143          0.8940
    54    -3284.476328    -3279.500088          0.0759          0.0058          0.8998
    55    -3283.512376    -3279.500088         -0.1048          0.0110          0.9108
    56    -3262.399204    -3279.500088         -0.0456          0.0021          0.9128
    57    -3262.356010    -3279.500088          0.0194          0.0004          0.9132
    58    -3262.164420    -3279.500088         -0.0091          0.0001          0.9133
    59    -3261.907173    -3279.500088         -0.0127          0.0002          0.9135
    60    -3261.807431    -3279.500088          0.0074          0.0001          0.9135
    61    -3261.748199    -3279.500088         -0.0036          0.0000          0.9135
    62    -3261.567534    -3279.500088         -0.0028          0.0000          0.9135
    63    -3261.304751    -3279.500088         -0.0014          0.0000          0.9135
    64    -3260.908426    -3279.500088          0.0190          0.0004          0.9139
    65    -3260.623628    -3279.500088         -0.0416          0.0017          0.9156
    66    -3260.614625    -3279.500088          0.0114          0.0001          0.9157
    67    -3260.462141    -3279.500088         -0.0102          0.0001          0.9159
    68    -3260.281035    -3279.500088          0.0029          0.0000          0.9159
    69    -3260.278071    -3279.500088          0.0263          0.0007          0.9166
    70    -3260.202265    -3279.500088         -0.0058          0.0000          0.9166
    71    -3260.156733    -3279.500088          0.0050          0.0000          0.9166
    72    -3259.974154    -3279.500088         -0.0027          0.0000          0.9166
    73    -3259.958979    -3279.500088         -0.0008          0.0000          0.9166
    74    -3259.909487    -3279.500088          0.0097          0.0001          0.9167
    75    -3259.726525    -3279.500088         -0.0048          0.0000          0.9167
    76    -3259.590201    -3279.500088          0.0003          0.0000          0.9167
    77    -3259.550953    -3279.500088          0.0062          0.0000          0.9168
    78    -3259.493024    -3279.500088         -0.0021          0.0000          0.9168
    79    -3259.339403    -3279.500088          0.0017          0.0000          0.9168
    80    -3254.121438    -3279.500088         -0.0116          0.0001          0.9169
    81    -3254.045148    -3279.500088          0.0125          0.0002          0.9171
    82    -3254.015587    -3279.500088         -0.0033          0.0000          0.9171
    83    -3254.002522    -3279.500088         -0.0022          0.0000          0.9171
    84    -3253.623252    -3279.500088         -0.0504          0.0025          0.9196
    85    -3253.285095    -3279.500088          0.0156          0.0002          0.9199
    86    -3253.098297    -3279.500088          0.0447          0.0020          0.9219
    87    -3252.995172    -3279.500088         -0.0089          0.0001          0.9220
    88    -3252.702728    -3279.500088         -0.0172          0.0003          0.9223
    89    -3252.630730    -3279.500088          0.0168          0.0003          0.9225
    90    -3252.428405    -3279.500088         -0.0055          0.0000          0.9226
    91    -3251.122748    -3279.500088          0.0206          0.0004          0.9230
    92    -3249.772985    -3279.500088         -0.0013          0.0000          0.9230
    93    -3249.360219    -3279.500088         -0.0010          0.0000          0.9230
    94    -3248.527536    -3279.500088          0.0017          0.0000          0.9230
    95    -3247.889377    -3279.500088          0.0014          0.0000          0.9230
    96    -3247.742175    -3279.500088         -0.0065          0.0000          0.9230
    97    -3247.503460    -3279.500088          0.0121          0.0001          0.9232
    98    -3247.479025    -3279.500088         -0.0006          0.0000          0.9232
    99    -3246.755572    -3279.500088          0.0280          0.0008          0.9240
   100    -3246.730679    -3279.500088         -0.0021          0.0000          0.9240
   101    -3246.352127    -3279.500088         -0.0095          0.0001          0.9241
   102    -3246.224469    -3279.500088         -0.0085          0.0001          0.9241
   103    -3246.195911    -3279.500088          0.0093          0.0001          0.9242
   104    -3246.172002    -3279.500088          0.0054          0.0000          0.9243
   105    -3246.053013    -3279.500088          0.0058          0.0000          0.9243
   106    -3245.953610    -3279.500088         -0.0169          0.0003          0.9246
   107    -3245.895239    -3279.500088         -0.0035          0.0000          0.9246
   108    -3245.844571    -3279.500088         -0.0016          0.0000          0.9246
   109    -3245.579325    -3279.500088         -0.0017          0.0000          0.9246
   110    -3245.504930    -3279.500088         -0.0086          0.0001          0.9247
   111    -3245.485856    -3279.500088          0.0043          0.0000          0.9247
   112    -3245.479944    -3279.500088          0.0042          0.0000          0.9247
   113    -3245.425541    -3279.500088          0.0008          0.0000          0.9247
   114    -3245.399208    -3279.500088         -0.0055          0.0000          0.9247
   115    -3245.109414    -3279.500088         -0.0003          0.0000          0.9247
   116    -3245.106144    -3279.500088         -0.0081          0.0001          0.9248
   117    -3244.957846    -3279.500088          0.0017          0.0000          0.9248
   118    -3244.782838    -3279.500088         -0.0026          0.0000          0.9248
   119    -3244.619912    -3279.500088          0.0090          0.0001          0.9249
   120    -3244.534547    -3279.500088         -0.0006          0.0000          0.9249
   121    -3244.097470    -3279.500088         -0.0251          0.0006          0.9255
   122    -3242.685229    -3279.500088         -0.0089          0.0001          0.9256
   123    -3241.076230    -3279.500088          0.0341          0.0012          0.9268
   124    -3235.618254    -3279.500088         -0.0026          0.0000          0.9268
   125    -3235.388333    -3279.500088         -0.0043          0.0000          0.9268
   126    -3234.836173    -3279.500088          0.0016          0.0000          0.9268
   127    -3234.303853    -3279.500088          0.0018          0.0000          0.9268
   128    -3234.269794    -3279.500088          0.0004          0.0000          0.9268
   129    -3234.263268    -3279.500088         -0.0090          0.0001          0.9269
   130    -3233.924075    -3279.500088         -0.0010          0.0000          0.9269
   131    -3233.857978    -3279.500088          0.0024          0.0000          0.9269
   132    -3233.722968    -3279.500088         -0.0144          0.0002          0.9271
   133    -3233.561159    -3279.500088         -0.0201          0.0004          0.9275
   134    -3233.405649    -3279.500088         -0.0002          0.0000          0.9275
   135    -3233.317540    -3279.500088         -0.0024          0.0000          0.9275
   136    -3233.204574    -3279.500088         -0.0002          0.0000          0.9275
   137    -3233.020975    -3279.500088          0.0026          0.0000          0.9275
   138    -3232.805494    -3279.500088         -0.0008          0.0000          0.9275
   139    -3232.529717    -3279.500088         -0.0007          0.0000          0.9275
   140    -3231.395595    -3279.500088          0.0304          0.0009          0.9284
   141    -3230.770662    -3279.500088         -0.0019          0.0000          0.9284
   142    -3230.658147    -3279.500088         -0.0007          0.0000          0.9284
   143    -3230.256490    -3279.500088         -0.0005          0.0000          0.9284
   144    -3230.159246    -3279.500088         -0.0004          0.0000          0.9284
   145    -3229.711807    -3279.500088          0.0003          0.0000          0.9284
   146    -3228.915750    -3279.500088         -0.0377          0.0014          0.9299
   147    -3228.362164    -3279.500088         -0.0016          0.0000          0.9299
   148    -3228.359042    -3279.500088         -0.0014          0.0000          0.9299
   149    -3228.243207    -3279.500088         -0.0014          0.0000          0.9299
   150    -3227.363642    -3279.500088         -0.0028          0.0000          0.9299
   151    -3227.182521    -3279.500088          0.0039          0.0000          0.9299
   152    -3226.785594    -3279.500088         -0.0070          0.0000          0.9299
   153    -3226.708643    -3279.500088          0.0018          0.0000          0.9299
   154    -3226.609391    -3279.500088          0.0024          0.0000          0.9299
   155    -3225.307675    -3279.500088         -0.0046          0.0000          0.9300
   156    -3224.913414    -3279.500088          0.0031          0.0000          0.9300
   157    -3224.785865    -3279.500088         -0.0019          0.0000          0.9300
   158    -3224.567343    -3279.500088         -0.0003          0.0000          0.9300
   159    -3224.409340    -3279.500088         -0.0017          0.0000          0.9300
   160    -3224.325840    -3279.500088         -0.0012          0.0000          0.9300
   161    -3224.275836    -3279.500088         -0.0043          0.0000          0.9300
   162    -3223.717437    -3279.500088         -0.0062          0.0000          0.9300
   163    -3223.225939    -3279.500088         -0.0005          0.0000          0.9300
   164    -3223.038460    -3279.500088          0.0167          0.0003          0.9303
   165    -3222.735102    -3279.500088         -0.0100          0.0001          0.9304
   166    -3222.715332    -3279.500088         -0.0080          0.0001          0.9305
   167    -3222.569082    -3279.500088          0.0029          0.0000          0.9305
   168    -3222.246277    -3279.500088          0.0057          0.0000          0.9305
   169    -3222.171311    -3279.500088          0.0071          0.0001          0.9306
   170    -3221.339185    -3279.500088         -0.0122          0.0001          0.9307
   171    -3221.023633    -3279.500088         -0.0041          0.0000          0.9307
   172    -3220.852705    -3279.500088          0.0140          0.0002          0.9309
   173    -3220.780396    -3279.500088          0.0028          0.0000          0.9309
   174    -3220.654694    -3279.500088          0.0125          0.0002          0.9311
   175    -3220.264318    -3279.500088          0.0078          0.0001          0.9312
   176    -3219.665744    -3279.500088          0.0055          0.0000          0.9312
   177    -3219.402593    -3279.500088          0.0040          0.0000          0.9312
   178    -3219.266171    -3279.500088          0.0077          0.0001          0.9313
   179    -3219.206075    -3279.500088          0.0024          0.0000          0.9313
   180    -3217.819135    -3279.500088          0.0045          0.0000          0.9313
   181    -3217.776853    -3279.500088          0.0039          0.0000          0.9313
   182    -3217.004420    -3279.500088         -0.0109          0.0001          0.9314
   183    -3216.248665    -3279.500088         -0.0051          0.0000          0.9315
   184    -3213.003471    -3279.500088          0.0236          0.0006          0.9320
   185    -3212.434769    -3279.500088         -0.0137          0.0002          0.9322
   186    -3212.166989    -3279.500088         -0.0173          0.0003          0.9325
   187    -3211.802261    -3279.500088         -0.0084          0.0001          0.9326
   188    -3211.720874    -3279.500088          0.0041          0.0000          0.9326
   189    -3211.563369    -3279.500088          0.0004          0.0000          0.9326
   190    -3211.274707    -3279.500088         -0.0104          0.0001          0.9327
   191    -3211.094547    -3279.500088          0.0004          0.0000          0.9327
   192    -3210.885771    -3279.500088         -0.0147          0.0002          0.9329
   193    -3210.578471    -3279.500088          0.0181          0.0003          0.9332
   194    -3210.404834    -3279.500088         -0.0010          0.0000          0.9332
   195    -3209.791470    -3279.500088          0.0085          0.0001          0.9333
   196    -3208.797908    -3279.500088          0.0034          0.0000          0.9333
   197    -3208.690027    -3279.500088         -0.0698          0.0049          0.9382
   198    -3208.198740    -3279.500088          0.0423          0.0018          0.9400
   199    -3207.975306    -3279.500088         -0.0379          0.0014          0.9414
   200    -3203.176909    -3279.500088          0.0399          0.0016          0.9430
   201    -3200.765903    -3279.500088          0.0011          0.0000          0.9430
   202    -3200.644256    -3279.500088          0.0003          0.0000          0.9430
   203    -3200.415760    -3279.500088         -0.0003          0.0000          0.9430
   204    -3200.317622    -3279.500088         -0.0005          0.0000          0.9430
   205    -3200.244930    -3279.500088          0.0002          0.0000          0.9430
   206    -3200.104600    -3279.500088         -0.0001          0.0000          0.9430
   207    -3199.934172    -3279.500088          0.0002          0.0000          0.9430
   208    -3199.679816    -3279.500088         -0.0002          0.0000          0.9430
   209    -3199.410834    -3279.500088          0.0016          0.0000          0.9430
   210    -3199.182624    -3279.500088         -0.0022          0.0000          0.9430
   211    -3199.046685    -3279.500088         -0.0059          0.0000          0.9431
   212    -3198.219223    -3279.500088         -0.0064          0.0000          0.9431
   213    -3197.838861    -3279.500088         -0.0021          0.0000          0.9431
   214    -3197.821772    -3279.500088          0.0008          0.0000          0.9431
   215    -3197.278053    -3279.500088          0.0006          0.0000          0.9431
   216    -3197.244629    -3279.500088          0.0013          0.0000          0.9431
   217    -3197.170255    -3279.500088          0.0003          0.0000          0.9431
   218    -3196.876214    -3279.500088          0.0048          0.0000          0.9431
   219    -3196.864923    -3279.500088         -0.0053          0.0000          0.9432
   220    -3196.800805    -3279.500088          0.0009          0.0000          0.9432
   221    -3196.798346    -3279.500088          0.0040          0.0000          0.9432
   222    -3196.725918    -3279.500088         -0.0007          0.0000          0.9432
   223    -3196.712086    -3279.500088          0.0035          0.0000          0.9432
   224    -3196.597733    -3279.500088         -0.0001          0.0000          0.9432
   225    -3196.582801    -3279.500088         -0.0016          0.0000          0.9432
   226    -3196.576864    -3279.500088          0.0062          0.0000          0.9432
   227    -3196.514246    -3279.500088          0.0011          0.0000          0.9432
   228    -3196.482838    -3279.500088          0.0029          0.0000          0.9432
   229    -3196.469204    -3279.500088          0.0016          0.0000          0.9432
   230    -3196.460955    -3279.500088         -0.0180          0.0003          0.9436
   231    -3196.422005    -3279.500088          0.0004          0.0000          0.9436
   232    -3196.418275    -3279.500088          0.0018          0.0000          0.9436
   233    -3196.390355    -3279.500088          0.0005          0.0000          0.9436
   234    -3196.285607    -3279.500088          0.0020          0.0000          0.9436
   235    -3196.239417    -3279.500088          0.0014          0.0000          0.9436
   236    -3196.211175    -3279.500088          0.0036          0.0000          0.9436
   237    -3196.177057    -3279.500088         -0.0009          0.0000          0.9436
   238    -3195.984033    -3279.500088         -0.0000          0.0000          0.9436
   239    -3195.958530    -3279.500088          0.0005          0.0000          0.9436
   240    -3195.912291    -3279.500088          0.0001          0.0000          0.9436
   241    -3195.875266    -3279.500088         -0.0002          0.0000          0.9436
   242    -3195.871570    -3279.500088          0.0088          0.0001          0.9437
   243    -3195.834388    -3279.500088          0.0021          0.0000          0.9437
   244    -3195.678953    -3279.500088          0.0005          0.0000          0.9437
   245    -3195.669463    -3279.500088         -0.0001          0.0000          0.9437
   246    -3195.649287    -3279.500088          0.0029          0.0000          0.9437
   247    -3195.642006    -3279.500088         -0.0003          0.0000          0.9437
   248    -3195.488911    -3279.500088         -0.0001          0.0000          0.9437
   249    -3195.486244    -3279.500088         -0.0004          0.0000          0.9437
   250    -3195.267440    -3279.500088          0.0225          0.0005          0.9442
   251    -3195.106811    -3279.500088         -0.0001          0.0000          0.9442
   252    -3194.729980    -3279.500088         -0.0010          0.0000          0.9442
   253    -3194.719621    -3279.500088          0.0005          0.0000          0.9442
   254    -3194.365695    -3279.500088          0.0007          0.0000          0.9442
   255    -3193.087217    -3279.500088         -0.0063          0.0000          0.9442
   256    -3192.962010    -3279.500088         -0.0040          0.0000          0.9442
   257    -3192.908371    -3279.500088         -0.0129          0.0002          0.9444
   258    -3192.635464    -3279.500088         -0.0015          0.0000          0.9444
   259    -3192.383693    -3279.500088         -0.0053          0.0000          0.9444
   260    -3192.375966    -3279.500088          0.0011          0.0000          0.9444
   261    -3192.226550    -3279.500088         -0.0012          0.0000          0.9444
   262    -3191.517348    -3279.500088          0.0096          0.0001          0.9445
   263    -3191.442370    -3279.500088         -0.0132          0.0002          0.9447
   264    -3191.432991    -3279.500088          0.0031          0.0000          0.9447
   265    -3191.308214    -3279.500088         -0.0047          0.0000          0.9447
   266    -3191.283571    -3279.500088         -0.0222          0.0005          0.9452
   267    -3191.230997    -3279.500088          0.0021          0.0000          0.9452
   268    -3191.229085    -3279.500088          0.0095          0.0001          0.9453
   269    -3191.209067    -3279.500088         -0.0015          0.0000          0.9453
   270    -3191.116000    -3279.500088         -0.0033          0.0000          0.9453
   271    -3191.054510    -3279.500088         -0.0125          0.0002          0.9455
   272    -3191.047174    -3279.500088          0.0012          0.0000          0.9455
   273    -3190.939051    -3279.500088          0.0025          0.0000          0.9455
   274    -3190.781267    -3279.500088          0.0006          0.0000          0.9455
   275    -3190.524787    -3279.500088         -0.0021          0.0000          0.9455
   276    -3190.473113    -3279.500088         -0.0063          0.0000          0.9455
   277    -3190.443689    -3279.500088         -0.0049          0.0000          0.9456
   278    -3190.261035    -3279.500088          0.0011          0.0000          0.9456
   279    -3190.115999    -3279.500088          0.0005          0.0000          0.9456
   280    -3190.055117    -3279.500088          0.0033          0.0000          0.9456
   281    -3189.964684    -3279.500088         -0.0031          0.0000          0.9456
   282    -3189.696819    -3279.500088         -0.0033          0.0000          0.9456
   283    -3189.413089    -3279.500088          0.0003          0.0000          0.9456
   284    -3189.129779    -3279.500088          0.0011          0.0000          0.9456
   285    -3188.675582    -3279.500088         -0.0025          0.0000          0.9456
   286    -3188.664485    -3279.500088         -0.0137          0.0002          0.9458
   287    -3188.624982    -3279.500088         -0.0002          0.0000          0.9458
   288    -3188.411160    -3279.500088         -0.0051          0.0000          0.9458
   289    -3188.070911    -3279.500088          0.0148          0.0002          0.9460
   290    -3188.055510    -3279.500088          0.0014          0.0000          0.9460
   291    -3188.032289    -3279.500088         -0.0007          0.0000          0.9460
   292    -3186.910457    -3279.500088         -0.0002          0.0000          0.9460
   293    -3186.752134    -3279.500088         -0.0002          0.0000          0.9460
   294    -3185.224996    -3279.500088          0.0019          0.0000          0.9461
   295    -3185.156211    -3279.500088         -0.0016          0.0000          0.9461
   296    -3184.455221    -3279.500088          0.0001          0.0000          0.9461
   297    -3184.214842    -3279.500088         -0.0004          0.0000          0.9461
   298    -3184.096323    -3279.500088         -0.0000          0.0000          0.9461
   299    -3184.033037    -3279.500088          0.0003          0.0000          0.9461
   300    -3183.919343    -3279.500088          0.0002          0.0000          0.9461
   301    -3183.793592    -3279.500088         -0.0004          0.0000          0.9461
   302    -3183.337650    -3279.500088         -0.0044          0.0000          0.9461
   303    -3182.902122    -3279.500088         -0.0028          0.0000          0.9461
   304    -3182.748098    -3279.500088          0.0008          0.0000          0.9461
   305    -3182.626656    -3279.500088          0.0005          0.0000          0.9461
   306    -3182.521992    -3279.500088         -0.0004          0.0000          0.9461
   307    -3182.489571    -3279.500088          0.0007          0.0000          0.9461
   308    -3182.314520    -3279.500088         -0.0002          0.0000          0.9461
   309    -3182.141605    -3279.500088          0.0002          0.0000          0.9461
   310    -3182.001891    -3279.500088          0.0002          0.0000          0.9461
   311    -3181.993256    -3279.500088         -0.0001          0.0000          0.9461
   312    -3181.884072    -3279.500088          0.0020          0.0000          0.9461
   313    -3181.876722    -3279.500088          0.0007          0.0000          0.9461
   314    -3181.649324    -3279.500088         -0.0012          0.0000          0.9461
   315    -3181.514495    -3279.500088          0.0007          0.0000          0.9461
   316    -3181.382397    -3279.500088          0.0002          0.0000          0.9461
   317    -3181.257364    -3279.500088          0.0004          0.0000          0.9461
   318    -3181.054438    -3279.500088         -0.0037          0.0000          0.9461
   319    -3180.977491    -3279.500088          0.0006          0.0000          0.9461
   320    -3180.815497    -3279.500088         -0.0010          0.0000          0.9461
   321    -3180.738696    -3279.500088          0.0004          0.0000          0.9461
   322    -3180.641757    -3279.500088         -0.0017          0.0000          0.9461
   323    -3180.636562    -3279.500088         -0.0005          0.0000          0.9461
   324    -3180.628049    -3279.500088         -0.0004          0.0000          0.9461
   325    -3180.500260    -3279.500088          0.0001          0.0000          0.9461
   326    -3180.416778    -3279.500088          0.0036          0.0000          0.9461
   327    -3180.177431    -3279.500088          0.0003          0.0000          0.9461
   328    -3180.081220    -3279.500088         -0.0002          0.0000          0.9461
   329    -3179.871631    -3279.500088          0.0000          0.0000          0.9461
   330    -3179.635963    -3279.500088          0.0001          0.0000          0.9461
   331    -3179.471946    -3279.500088         -0.0007          0.0000          0.9461
   332    -3179.464469    -3279.500088         -0.0009          0.0000          0.9461
   333    -3179.387655    -3279.500088         -0.0000          0.0000          0.9461
   334    -3179.360100    -3279.500088         -0.0000          0.0000          0.9461
   335    -3178.908409    -3279.500088          0.0079          0.0001          0.9462
   336    -3178.897612    -3279.500088          0.0015          0.0000          0.9462
   337    -3178.221077    -3279.500088         -0.0034          0.0000          0.9462
   338    -3177.938720    -3279.500088         -0.0026          0.0000          0.9462
   339    -3177.664082    -3279.500088         -0.0012          0.0000          0.9462
   340    -3177.608428    -3279.500088         -0.0054          0.0000          0.9462
   341    -3177.516529    -3279.500088          0.0146          0.0002          0.9464
   342    -3176.673705    -3279.500088          0.0095          0.0001          0.9465
   343    -3176.616722    -3279.500088          0.0021          0.0000          0.9465
   344    -3176.615426    -3279.500088          0.0035          0.0000          0.9466
   345    -3176.588908    -3279.500088         -0.0102          0.0001          0.9467
   346    -3176.499265    -3279.500088         -0.0003          0.0000          0.9467
   347    -3176.250229    -3279.500088         -0.0005          0.0000          0.9467
   348    -3175.974112    -3279.500088         -0.0030          0.0000          0.9467
   349    -3175.933426    -3279.500088          0.0018          0.0000          0.9467
   350    -3175.793441    -3279.500088          0.0056          0.0000          0.9467
   351    -3175.687269    -3279.500088         -0.0007          0.0000          0.9467
   352    -3175.662630    -3279.500088         -0.0006          0.0000          0.9467
   353    -3175.389883    -3279.500088          0.0003          0.0000          0.9467
   354    -3175.021192    -3279.500088         -0.0007          0.0000          0.9467
   355    -3174.927260    -3279.500088         -0.0024          0.0000          0.9467
   356    -3174.511329    -3279.500088         -0.0003          0.0000          0.9467
   357    -3174.445646    -3279.500088          0.0003          0.0000          0.9467
   358    -3173.751608    -3279.500088          0.0003          0.0000          0.9467
   359    -3173.744568    -3279.500088          0.0002          0.0000          0.9467
   360    -3170.899448    -3279.500088          0.0000          0.0000          0.9467
   361    -3170.851838    -3279.500088          0.0016          0.0000          0.9467
   362    -3170.813599    -3279.500088         -0.0004          0.0000          0.9467
   363    -3170.770447    -3279.500088         -0.0002          0.0000          0.9467
   364    -3170.669688    -3279.500088         -0.0005          0.0000          0.9467
   365    -3169.953159    -3279.500088         -0.0013          0.0000          0.9467
   366    -3169.714965    -3279.500088          0.0072          0.0001          0.9468
   367    -3169.520378    -3279.500088         -0.0005          0.0000          0.9468
   368    -3169.512623    -3279.500088          0.0008          0.0000          0.9468
   369    -3169.479824    -3279.500088          0.0003          0.0000          0.9468
   370    -3169.323844    -3279.500088         -0.0007          0.0000          0.9468
   371    -3169.256367    -3279.500088          0.0001          0.0000          0.9468
   372    -3169.243560    -3279.500088          0.0014          0.0000          0.9468
   373    -3169.139801    -3279.500088         -0.0043          0.0000          0.9468
   374    -3169.004931    -3279.500088         -0.0016          0.0000          0.9468
   375    -3168.913872    -3279.500088         -0.0005          0.0000          0.9468
   376    -3168.882491    -3279.500088         -0.0015          0.0000          0.9468
   377    -3168.768558    -3279.500088          0.0003          0.0000          0.9468
   378    -3168.754470    -3279.500088         -0.0000          0.0000          0.9468
   379    -3168.700269    -3279.500088         -0.0001          0.0000          0.9468
   380    -3168.577009    -3279.500088          0.0005          0.0000          0.9468
   381    -3168.486326    -3279.500088          0.0011          0.0000          0.9468
   382    -3168.450963    -3279.500088         -0.0003          0.0000          0.9468
   383    -3168.269626    -3279.500088          0.0001          0.0000          0.9468
   384    -3168.251410    -3279.500088          0.0003          0.0000          0.9468
   385    -3168.194106    -3279.500088         -0.0001          0.0000          0.9468
   386    -3168.181604    -3279.500088          0.0002          0.0000          0.9468
   387    -3167.984867    -3279.500088         -0.0007          0.0000          0.9468
   388    -3167.981814    -3279.500088         -0.0006          0.0000          0.9468
   389    -3167.965166    -3279.500088         -0.0002          0.0000          0.9468
   390    -3167.890547    -3279.500088          0.0003          0.0000          0.9468
   391    -3167.860121    -3279.500088         -0.0000          0.0000          0.9468
   392    -3167.804441    -3279.500088         -0.0000          0.0000          0.9468
   393    -3167.706026    -3279.500088          0.0009          0.0000          0.9468
   394    -3167.603318    -3279.500088          0.0010          0.0000          0.9468
   395    -3167.560156    -3279.500088         -0.0008          0.0000          0.9468
   396    -3167.139678    -3279.500088         -0.0007          0.0000          0.9468
   397    -3167.102832    -3279.500088         -0.0002          0.0000          0.9468
   398    -3167.017701    -3279.500088          0.0016          0.0000          0.9468
   399    -3166.943585    -3279.500088          0.0006          0.0000          0.9468
   400    -3166.740468    -3279.500088         -0.0011          0.0000          0.9468
   401    -3166.681689    -3279.500088         -0.0033          0.0000          0.9468
   402    -3165.163291    -3279.500088         -0.0001          0.0000          0.9468
   403    -3165.041851    -3279.500088          0.0001          0.0000          0.9468
   404    -3165.030153    -3279.500088         -0.0001          0.0000          0.9468
   405    -3164.808354    -3279.500088          0.0006          0.0000          0.9468
   406    -3164.703746    -3279.500088          0.0000          0.0000          0.9468
   407    -3164.468227    -3279.500088          0.0026          0.0000          0.9468
   408    -3163.897586    -3279.500088         -0.0048          0.0000          0.9468
   409    -3163.772766    -3279.500088         -0.0034          0.0000          0.9469
   410    -3163.185070    -3279.500088         -0.0000          0.0000          0.9469
   411    -3162.803497    -3279.500088          0.0006          0.0000          0.9469
   412    -3162.802287    -3279.500088          0.0002          0.0000          0.9469
   413    -3162.527485    -3279.500088          0.0008          0.0000          0.9469
   414    -3162.456163    -3279.500088          0.0026          0.0000          0.9469
   415    -3162.146585    -3279.500088          0.0001          0.0000          0.9469
   416    -3162.013011    -3279.500088         -0.0005          0.0000          0.9469
   417    -3161.928082    -3279.500088          0.0005          0.0000          0.9469
   418    -3161.892263    -3279.500088          0.0020          0.0000          0.9469
   419    -3161.413199    -3279.500088          0.0048          0.0000          0.9469
   420    -3161.393620    -3279.500088         -0.0000          0.0000          0.9469
   421    -3161.286232    -3279.500088          0.0001          0.0000          0.9469
   422    -3161.251538    -3279.500088         -0.0005          0.0000          0.9469
   423    -3160.841190    -3279.500088         -0.0003          0.0000          0.9469
   424    -3160.599002    -3279.500088         -0.0005          0.0000          0.9469
   425    -3160.519917    -3279.500088         -0.0004          0.0000          0.9469
   426    -3160.473738    -3279.500088          0.0003          0.0000          0.9469
   427    -3160.451708    -3279.500088         -0.0031          0.0000          0.9469
