 Index             RefE       eigenvalue          overlap  overlap-squared            Total
    49    -3286.578751    -3231.009242          0.0094          0.0001          0.7477
    50    -3286.101588    -3231.009242         -0.0499          0.0025          0.7502
    51    -3285.308482    -3231.009242          0.0838          0.0070          0.7572
    52    -3285.055310    -3231.009242         -0.0648          0.0042          0.7614
    53    -3284.898846    -3231.009242          0.1616          0.0261          0.7875
    54    -3284.476328    -3231.009242          0.1136          0.0129          0.8004
    55    -3283.512376    -3231.009242         -0.2139          0.0458          0.8462
    56    -3262.399204    -3231.009242         -0.0736          0.0054          0.8516
    57    -3262.356010    -3231.009242          0.0333          0.0011          0.8527
    58    -3262.164420    -3231.009242         -0.0153          0.0002          0.8529
    59    -3261.907173    -3231.009242         -0.0202          0.0004          0.8533
    60    -3261.807431    -3231.009242          0.0123          0.0002          0.8535
    61    -3261.748199    -3231.009242         -0.0065          0.0000          0.8535
    62    -3261.567534    -3231.009242         -0.0046          0.0000          0.8535
    63    -3261.304751    -3231.009242         -0.0024          0.0000          0.8535
    64    -3260.908426    -3231.009242          0.0211          0.0004          0.8539
    65    -3260.623628    -3231.009242         -0.0455          0.0021          0.8560
    66    -3260.614625    -3231.009242          0.0137          0.0002          0.8562
    67    -3260.462141    -3231.009242         -0.0105          0.0001          0.8563
    68    -3260.281035    -3231.009242          0.0030          0.0000          0.8563
    69    -3260.278071    -3231.009242          0.0298          0.0009          0.8572
    70    -3260.202265    -3231.009242         -0.0068          0.0000          0.8572
    71    -3260.156733    -3231.009242          0.0067          0.0000          0.8572
    72    -3259.974154    -3231.009242         -0.0027          0.0000          0.8572
    73    -3259.958979    -3231.009242         -0.0024          0.0000          0.8572
    74    -3259.909487    -3231.009242          0.0098          0.0001          0.8573
    75    -3259.726525    -3231.009242          0.0010          0.0000          0.8573
    76    -3259.590201    -3231.009242          0.0007          0.0000          0.8573
    77    -3259.550953    -3231.009242          0.0036          0.0000          0.8573
    78    -3259.493024    -3231.009242         -0.0020          0.0000          0.8573
    79    -3259.339403    -3231.009242          0.0013          0.0000          0.8573
    80    -3254.121438    -3231.009242         -0.0122          0.0001          0.8574
    81    -3254.045148    -3231.009242          0.0200          0.0004          0.8578
    82    -3254.015587    -3231.009242         -0.0049          0.0000          0.8578
    83    -3254.002522    -3231.009242         -0.0049          0.0000          0.8578
    84    -3253.623252    -3231.009242         -0.0574          0.0033          0.8611
    85    -3253.285095    -3231.009242          0.0172          0.0003          0.8614
    86    -3253.098297    -3231.009242          0.0509          0.0026          0.8640
    87    -3252.995172    -3231.009242         -0.0086          0.0001          0.8641
    88    -3252.702728    -3231.009242         -0.0178          0.0003          0.8644
    89    -3252.630730    -3231.009242          0.0180          0.0003          0.8647
    90    -3252.428405    -3231.009242         -0.0049          0.0000          0.8647
    91    -3251.122748    -3231.009242          0.0219          0.0005          0.8652
    92    -3249.772985    -3231.009242         -0.0023          0.0000          0.8652
    93    -3249.360219    -3231.009242         -0.0017          0.0000          0.8652
    94    -3248.527536    -3231.009242          0.0021          0.0000          0.8652
    95    -3247.889377    -3231.009242          0.0016          0.0000          0.8652
    96    -3247.742175    -3231.009242         -0.0105          0.0001          0.8653
    97    -3247.503460    -3231.009242          0.0186          0.0003          0.8656
    98    -3247.479025    -3231.009242         -0.0015          0.0000          0.8656
    99    -3246.755572    -3231.009242          0.0566          0.0032          0.8688
   100    -3246.730679    -3231.009242         -0.0037          0.0000          0.8688
   101    -3246.352127    -3231.009242         -0.0203          0.0004          0.8692
   102    -3246.224469    -3231.009242         -0.0124          0.0002          0.8694
   103    -3246.195911    -3231.009242          0.0199          0.0004          0.8698
   104    -3246.172002    -3231.009242          0.0110          0.0001          0.8699
   105    -3246.053013    -3231.009242          0.0083          0.0001          0.8700
   106    -3245.953610    -3231.009242         -0.0193          0.0004          0.8704
   107    -3245.895239    -3231.009242         -0.0075          0.0001          0.8705
   108    -3245.844571    -3231.009242         -0.0036          0.0000          0.8705
   109    -3245.579325    -3231.009242         -0.0034          0.0000          0.8705
   110    -3245.504930    -3231.009242         -0.0104          0.0001          0.8706
   111    -3245.485856    -3231.009242          0.0064          0.0000          0.8706
   112    -3245.479944    -3231.009242          0.0053          0.0000          0.8706
   113    -3245.425541    -3231.009242          0.0013          0.0000          0.8706
   114    -3245.399208    -3231.009242         -0.0088          0.0001          0.8707
   115    -3245.109414    -3231.009242         -0.0003          0.0000          0.8707
   116    -3245.106144    -3231.009242         -0.0119          0.0001          0.8708
   117    -3244.957846    -3231.009242          0.0018          0.0000          0.8708
   118    -3244.782838    -3231.009242         -0.0035          0.0000          0.8708
   119    -3244.619912    -3231.009242          0.0148          0.0002          0.8710
   120    -3244.534547    -3231.009242         -0.0013          0.0000          0.8710
   121    -3244.097470    -3231.009242         -0.0378          0.0014          0.8724
   122    -3242.685229    -3231.009242         -0.0141          0.0002          0.8726
   123    -3241.076230    -3231.009242          0.0517          0.0027          0.8753
   124    -3235.618254    -3231.009242         -0.0059          0.0000          0.8753
   125    -3235.388333    -3231.009242         -0.0083          0.0001          0.8754
   126    -3234.836173    -3231.009242         -0.0110          0.0001          0.8755
   127    -3234.303853    -3231.009242         -0.0027          0.0000          0.8755
   128    -3234.269794    -3231.009242         -0.0017          0.0000          0.8755
   129    -3234.263268    -3231.009242         -0.0066          0.0000          0.8755
   130    -3233.924075    -3231.009242          0.0020          0.0000          0.8755
   131    -3233.857978    -3231.009242          0.0053          0.0000          0.8755
   132    -3233.722968    -3231.009242         -0.0203          0.0004          0.8759
   133    -3233.561159    -3231.009242         -0.0282          0.0008          0.8767
   134    -3233.405649    -3231.009242         -0.0007          0.0000          0.8767
   135    -3233.317540    -3231.009242         -0.0068          0.0000          0.8767
   136    -3233.204574    -3231.009242         -0.0018          0.0000          0.8767
   137    -3233.020975    -3231.009242          0.0075          0.0001          0.8768
   138    -3232.805494    -3231.009242         -0.0010          0.0000          0.8768
   139    -3232.529717    -3231.009242         -0.0014          0.0000          0.8768
   140    -3231.395595    -3231.009242          0.0476          0.0023          0.8791
   141    -3230.770662    -3231.009242         -0.0017          0.0000          0.8791
   142    -3230.658147    -3231.009242         -0.0011          0.0000          0.8791
   143    -3230.256490    -3231.009242         -0.0000          0.0000          0.8791
   144    -3230.159246    -3231.009242         -0.0006          0.0000          0.8791
   145    -3229.711807    -3231.009242          0.0001          0.0000          0.8791
   146    -3228.915750    -3231.009242         -0.0540          0.0029          0.8820
   147    -3228.362164    -3231.009242         -0.0025          0.0000          0.8820
   148    -3228.359042    -3231.009242         -0.0015          0.0000          0.8820
   149    -3228.243207    -3231.009242         -0.0027          0.0000          0.8820
   150    -3227.363642    -3231.009242         -0.0041          0.0000          0.8820
   151    -3227.182521    -3231.009242          0.0060          0.0000          0.8820
   152    -3226.785594    -3231.009242         -0.0081          0.0001          0.8821
   153    -3226.708643    -3231.009242          0.0025          0.0000          0.8821
   154    -3226.609391    -3231.009242          0.0031          0.0000          0.8821
   155    -3225.307675    -3231.009242         -0.0047          0.0000          0.8821
   156    -3224.913414    -3231.009242          0.0014          0.0000          0.8821
   157    -3224.785865    -3231.009242         -0.0013          0.0000          0.8821
   158    -3224.567343    -3231.009242         -0.0002          0.0000          0.8821
   159    -3224.409340    -3231.009242         -0.0014          0.0000          0.8821
   160    -3224.325840    -3231.009242         -0.0020          0.0000          0.8821
   161    -3224.275836    -3231.009242         -0.0033          0.0000          0.8821
   162    -3223.717437    -3231.009242         -0.0092          0.0001          0.8822
   163    -3223.225939    -3231.009242         -0.0017          0.0000          0.8822
   164    -3223.038460    -3231.009242          0.0216          0.0005          0.8827
   165    -3222.735102    -3231.009242         -0.0093          0.0001          0.8828
   166    -3222.715332    -3231.009242         -0.0102          0.0001          0.8829
   167    -3222.569082    -3231.009242          0.0040          0.0000          0.8829
   168    -3222.246277    -3231.009242          0.0067          0.0000          0.8829
   169    -3222.171311    -3231.009242          0.0082          0.0001          0.8830
   170    -3221.339185    -3231.009242         -0.0156          0.0002          0.8832
   171    -3221.023633    -3231.009242         -0.0059          0.0000          0.8832
   172    -3220.852705    -3231.009242          0.0145          0.0002          0.8834
   173    -3220.780396    -3231.009242          0.0039          0.0000          0.8834
   174    -3220.654694    -3231.009242          0.0078          0.0001          0.8835
   175    -3220.264318    -3231.009242          0.0052          0.0000          0.8835
   176    -3219.665744    -3231.009242          0.0055          0.0000          0.8835
   177    -3219.402593    -3231.009242          0.0050          0.0000          0.8835
   178    -3219.266171    -3231.009242          0.0106          0.0001          0.8836
   179    -3219.206075    -3231.009242          0.0030          0.0000          0.8836
   180    -3217.819135    -3231.009242          0.0059          0.0000          0.8836
   181    -3217.776853    -3231.009242          0.0081          0.0001          0.8837
   182    -3217.004420    -3231.009242         -0.0137          0.0002          0.8839
   183    -3216.248665    -3231.009242         -0.0073          0.0001          0.8840
   184    -3213.003471    -3231.009242          0.0297          0.0009          0.8849
   185    -3212.434769    -3231.009242         -0.0173          0.0003          0.8852
   186    -3212.166989    -3231.009242         -0.0241          0.0006          0.8858
   187    -3211.802261    -3231.009242         -0.0093          0.0001          0.8859
   188    -3211.720874    -3231.009242          0.0058          0.0000          0.8859
   189    -3211.563369    -3231.009242          0.0012          0.0000          0.8859
   190    -3211.274707    -3231.009242         -0.0127          0.0002          0.8861
   191    -3211.094547    -3231.009242          0.0012          0.0000          0.8861
   192    -3210.885771    -3231.009242         -0.0208          0.0004          0.8865
   193    -3210.578471    -3231.009242          0.0237          0.0006          0.8871
   194    -3210.404834    -3231.009242         -0.0008          0.0000          0.8871
   195    -3209.791470    -3231.009242          0.0121          0.0001          0.8872
   196    -3208.797908    -3231.009242          0.0023          0.0000          0.8872
   197    -3208.690027    -3231.009242         -0.0866          0.0075          0.8947
   198    -3208.198740    -3231.009242          0.0544          0.0030          0.8977
   199    -3207.975306    -3231.009242         -0.0532          0.0028          0.9005
   200    -3203.176909    -3231.009242          0.0484          0.0023          0.9028
   201    -3200.765903    -3231.009242         -0.0020          0.0000          0.9028
   202    -3200.644256    -3231.009242         -0.0010          0.0000          0.9028
   203    -3200.415760    -3231.009242         -0.0016          0.0000          0.9028
   204    -3200.317622    -3231.009242          0.0017          0.0000          0.9028
   205    -3200.244930    -3231.009242          0.0008          0.0000          0.9028
   206    -3200.104600    -3231.009242          0.0007          0.0000          0.9028
   207    -3199.934172    -3231.009242          0.0005          0.0000          0.9028
   208    -3199.679816    -3231.009242          0.0002          0.0000          0.9028
   209    -3199.410834    -3231.009242          0.0025          0.0000          0.9028
   210    -3199.182624    -3231.009242         -0.0035          0.0000          0.9028
   211    -3199.046685    -3231.009242         -0.0067          0.0000          0.9028
   212    -3198.219223    -3231.009242         -0.0085          0.0001          0.9029
   213    -3197.838861    -3231.009242         -0.0035          0.0000          0.9029
   214    -3197.821772    -3231.009242          0.0017          0.0000          0.9029
   215    -3197.278053    -3231.009242          0.0024          0.0000          0.9029
   216    -3197.244629    -3231.009242          0.0027          0.0000          0.9029
   217    -3197.170255    -3231.009242          0.0009          0.0000          0.9029
   218    -3196.876214    -3231.009242          0.0110          0.0001          0.9030
   219    -3196.864923    -3231.009242         -0.0103          0.0001          0.9031
   220    -3196.800805    -3231.009242          0.0013          0.0000          0.9031
   221    -3196.798346    -3231.009242         -0.0032          0.0000          0.9031
   222    -3196.725918    -3231.009242         -0.0012          0.0000          0.9031
   223    -3196.712086    -3231.009242          0.0058          0.0000          0.9031
   224    -3196.597733    -3231.009242         -0.0012          0.0000          0.9031
   225    -3196.582801    -3231.009242         -0.0032          0.0000          0.9031
   226    -3196.576864    -3231.009242          0.0065          0.0000          0.9031
   227    -3196.514246    -3231.009242          0.0018          0.0000          0.9031
   228    -3196.482838    -3231.009242          0.0037          0.0000          0.9031
   229    -3196.469204    -3231.009242          0.0032          0.0000          0.9031
   230    -3196.460955    -3231.009242         -0.0336          0.0011          0.9042
   231    -3196.422005    -3231.009242          0.0003          0.0000          0.9042
   232    -3196.418275    -3231.009242          0.0036          0.0000          0.9042
   233    -3196.390355    -3231.009242         -0.0003          0.0000          0.9042
   234    -3196.285607    -3231.009242         -0.0103          0.0001          0.9043
   235    -3196.239417    -3231.009242         -0.0060          0.0000          0.9043
   236    -3196.211175    -3231.009242          0.0061          0.0000          0.9043
   237    -3196.177057    -3231.009242          0.0040          0.0000          0.9043
   238    -3195.984033    -3231.009242          0.0023          0.0000          0.9043
   239    -3195.958530    -3231.009242          0.0004          0.0000          0.9043
   240    -3195.912291    -3231.009242          0.0000          0.0000          0.9043
   241    -3195.875266    -3231.009242         -0.0005          0.0000          0.9043
   242    -3195.871570    -3231.009242          0.0137          0.0002          0.9045
   243    -3195.834388    -3231.009242         -0.0042          0.0000          0.9045
   244    -3195.678953    -3231.009242         -0.0020          0.0000          0.9045
   245    -3195.669463    -3231.009242         -0.0002          0.0000          0.9045
   246    -3195.649287    -3231.009242          0.0027          0.0000          0.9045
   247    -3195.642006    -3231.009242         -0.0004          0.0000          0.9045
   248    -3195.488911    -3231.009242         -0.0019          0.0000          0.9045
   249    -3195.486244    -3231.009242         -0.0046          0.0000          0.9045
   250    -3195.267440    -3231.009242          0.0266          0.0007          0.9052
   251    -3195.106811    -3231.009242          0.0014          0.0000          0.9052
   252    -3194.729980    -3231.009242         -0.0020          0.0000          0.9052
   253    -3194.719621    -3231.009242         -0.0035          0.0000          0.9052
   254    -3194.365695    -3231.009242          0.0006          0.0000          0.9052
   255    -3193.087217    -3231.009242         -0.0072          0.0001          0.9053
   256    -3192.962010    -3231.009242         -0.0039          0.0000          0.9053
   257    -3192.908371    -3231.009242         -0.0138          0.0002          0.9055
   258    -3192.635464    -3231.009242         -0.0015          0.0000          0.9055
   259    -3192.383693    -3231.009242         -0.0059          0.0000          0.9055
   260    -3192.375966    -3231.009242          0.0019          0.0000          0.9055
   261    -3192.226550    -3231.009242         -0.0013          0.0000          0.9055
   262    -3191.517348    -3231.009242          0.0113          0.0001          0.9056
   263    -3191.442370    -3231.009242         -0.0208          0.0004          0.9060
   264    -3191.432991    -3231.009242          0.0046          0.0000          0.9060
   265    -3191.308214    -3231.009242         -0.0072          0.0001          0.9061
   266    -3191.283571    -3231.009242         -0.0275          0.0008          0.9069
   267    -3191.230997    -3231.009242          0.0027          0.0000          0.9069
   268    -3191.229085    -3231.009242          0.0139          0.0002          0.9071
   269    -3191.209067    -3231.009242         -0.0017          0.0000          0.9071
   270    -3191.116000    -3231.009242         -0.0052          0.0000          0.9071
   271    -3191.054510    -3231.009242         -0.0141          0.0002          0.9073
   272    -3191.047174    -3231.009242          0.0015          0.0000          0.9073
   273    -3190.939051    -3231.009242          0.0028          0.0000          0.9073
   274    -3190.781267    -3231.009242          0.0011          0.0000          0.9073
   275    -3190.524787    -3231.009242         -0.0025          0.0000          0.9073
   276    -3190.473113    -3231.009242         -0.0072          0.0001          0.9074
   277    -3190.443689    -3231.009242         -0.0079          0.0001          0.9075
   278    -3190.261035    -3231.009242          0.0019          0.0000          0.9075
   279    -3190.115999    -3231.009242          0.0011          0.0000          0.9075
   280    -3190.055117    -3231.009242          0.0006          0.0000          0.9075
   281    -3189.964684    -3231.009242         -0.0020          0.0000          0.9075
   282    -3189.696819    -3231.009242         -0.0047          0.0000          0.9075
   283    -3189.413089    -3231.009242          0.0014          0.0000          0.9075
   284    -3189.129779    -3231.009242          0.0025          0.0000          0.9075
   285    -3188.675582    -3231.009242         -0.0052          0.0000          0.9075
   286    -3188.664485    -3231.009242         -0.0158          0.0002          0.9077
   287    -3188.624982    -3231.009242         -0.0004          0.0000          0.9077
   288    -3188.411160    -3231.009242         -0.0067          0.0000          0.9077
   289    -3188.070911    -3231.009242          0.0141          0.0002          0.9079
   290    -3188.055510    -3231.009242          0.0014          0.0000          0.9079
   291    -3188.032289    -3231.009242          0.0007          0.0000          0.9079
   292    -3186.910457    -3231.009242         -0.0002          0.0000          0.9079
   293    -3186.752134    -3231.009242         -0.0003          0.0000          0.9079
   294    -3185.224996    -3231.009242          0.0029          0.0000          0.9079
   295    -3185.156211    -3231.009242         -0.0024          0.0000          0.9079
   296    -3184.455221    -3231.009242          0.0001          0.0000          0.9079
   297    -3184.214842    -3231.009242         -0.0005          0.0000          0.9079
   298    -3184.096323    -3231.009242         -0.0001          0.0000          0.9079
   299    -3184.033037    -3231.009242          0.0003          0.0000          0.9079
   300    -3183.919343    -3231.009242          0.0002          0.0000          0.9079
   301    -3183.793592    -3231.009242         -0.0002          0.0000          0.9079
   302    -3183.337650    -3231.009242         -0.0067          0.0000          0.9079
   303    -3182.902122    -3231.009242         -0.0046          0.0000          0.9079
   304    -3182.748098    -3231.009242          0.0017          0.0000          0.9079
   305    -3182.626656    -3231.009242          0.0015          0.0000          0.9079
   306    -3182.521992    -3231.009242         -0.0012          0.0000          0.9079
   307    -3182.489571    -3231.009242          0.0016          0.0000          0.9079
   308    -3182.314520    -3231.009242         -0.0006          0.0000          0.9079
   309    -3182.141605    -3231.009242          0.0015          0.0000          0.9079
   310    -3182.001891    -3231.009242          0.0002          0.0000          0.9079
   311    -3181.993256    -3231.009242         -0.0002          0.0000          0.9079
   312    -3181.884072    -3231.009242          0.0017          0.0000          0.9079
   313    -3181.876722    -3231.009242          0.0005          0.0000          0.9079
   314    -3181.649324    -3231.009242          0.0011          0.0000          0.9079
   315    -3181.514495    -3231.009242          0.0009          0.0000          0.9079
   316    -3181.382397    -3231.009242          0.0002          0.0000          0.9079
   317    -3181.257364    -3231.009242         -0.0003          0.0000          0.9079
   318    -3181.054438    -3231.009242         -0.0053          0.0000          0.9079
   319    -3180.977491    -3231.009242         -0.0010          0.0000          0.9079
   320    -3180.815497    -3231.009242         -0.0012          0.0000          0.9079
   321    -3180.738696    -3231.009242         -0.0001          0.0000          0.9079
   322    -3180.641757    -3231.009242         -0.0067          0.0000          0.9079
   323    -3180.636562    -3231.009242         -0.0022          0.0000          0.9079
   324    -3180.628049    -3231.009242         -0.0004          0.0000          0.9079
   325    -3180.500260    -3231.009242          0.0002          0.0000          0.9079
   326    -3180.416778    -3231.009242         -0.0008          0.0000          0.9079
   327    -3180.177431    -3231.009242          0.0059          0.0000          0.9079
   328    -3180.081220    -3231.009242         -0.0002          0.0000          0.9079
   329    -3179.871631    -3231.009242         -0.0002          0.0000          0.9079
   330    -3179.635963    -3231.009242          0.0001          0.0000          0.9079
   331    -3179.471946    -3231.009242         -0.0001          0.0000          0.9079
   332    -3179.464469    -3231.009242         -0.0003          0.0000          0.9079
   333    -3179.387655    -3231.009242         -0.0017          0.0000          0.9079
   334    -3179.360100    -3231.009242         -0.0002          0.0000          0.9079
   335    -3178.908409    -3231.009242         -0.0002          0.0000          0.9079
   336    -3178.897612    -3231.009242          0.0003          0.0000          0.9079
   337    -3178.221077    -3231.009242          0.0109          0.0001          0.9080
   338    -3177.938720    -3231.009242          0.0026          0.0000          0.9080
   339    -3177.664082    -3231.009242         -0.0074          0.0001          0.9081
   340    -3177.608428    -3231.009242         -0.0037          0.0000          0.9081
   341    -3177.516529    -3231.009242         -0.0029          0.0000          0.9081
   342    -3176.673705    -3231.009242         -0.0063          0.0000          0.9081
   343    -3176.616722    -3231.009242          0.0156          0.0002          0.9083
   344    -3176.615426    -3231.009242          0.0086          0.0001          0.9084
   345    -3176.588908    -3231.009242          0.0039          0.0000          0.9084
   346    -3176.499265    -3231.009242          0.0056          0.0000          0.9084
   347    -3176.250229    -3231.009242         -0.0142          0.0002          0.9086
   348    -3175.974112    -3231.009242         -0.0004          0.0000          0.9086
   349    -3175.933426    -3231.009242         -0.0017          0.0000          0.9086
   350    -3175.793441    -3231.009242         -0.0033          0.0000          0.9086
   351    -3175.687269    -3231.009242          0.0061          0.0000          0.9086
   352    -3175.662630    -3231.009242          0.0068          0.0000          0.9086
   353    -3175.389883    -3231.009242         -0.0013          0.0000          0.9086
   354    -3175.021192    -3231.009242         -0.0011          0.0000          0.9086
   355    -3174.927260    -3231.009242          0.0004          0.0000          0.9086
   356    -3174.511329    -3231.009242         -0.0025          0.0000          0.9086
   357    -3174.445646    -3231.009242         -0.0086          0.0001          0.9087
   358    -3173.751608    -3231.009242          0.0023          0.0000          0.9087
   359    -3173.744568    -3231.009242         -0.0048          0.0000          0.9087
   360    -3170.899448    -3231.009242         -0.0006          0.0000          0.9087
   361    -3170.851838    -3231.009242          0.0002          0.0000          0.9087
   362    -3170.813599    -3231.009242          0.0001          0.0000          0.9087
   363    -3170.770447    -3231.009242          0.0002          0.0000          0.9087
   364    -3170.669688    -3231.009242          0.0002          0.0000          0.9087
   365    -3169.953159    -3231.009242          0.0209          0.0004          0.9091
   366    -3169.714965    -3231.009242         -0.0003          0.0000          0.9091
   367    -3169.520378    -3231.009242         -0.0003          0.0000          0.9091
   368    -3169.512623    -3231.009242         -0.0100          0.0001          0.9092
   369    -3169.479824    -3231.009242         -0.0017          0.0000          0.9092
   370    -3169.323844    -3231.009242          0.0027          0.0000          0.9092
   371    -3169.256367    -3231.009242         -0.0091          0.0001          0.9093
   372    -3169.243560    -3231.009242          0.0065          0.0000          0.9093
   373    -3169.139801    -3231.009242          0.0050          0.0000          0.9093
   374    -3169.004931    -3231.009242         -0.0012          0.0000          0.9093
   375    -3168.913872    -3231.009242          0.0026          0.0000          0.9093
   376    -3168.882491    -3231.009242          0.0023          0.0000          0.9093
   377    -3168.768558    -3231.009242          0.0005          0.0000          0.9093
   378    -3168.754470    -3231.009242         -0.0039          0.0000          0.9093
   379    -3168.700269    -3231.009242         -0.0039          0.0000          0.9093
   380    -3168.577009    -3231.009242         -0.0040          0.0000          0.9093
   381    -3168.486326    -3231.009242         -0.0005          0.0000          0.9093
   382    -3168.450963    -3231.009242         -0.0007          0.0000          0.9093
   383    -3168.269626    -3231.009242         -0.0008          0.0000          0.9093
   384    -3168.251410    -3231.009242         -0.0001          0.0000          0.9093
   385    -3168.194106    -3231.009242         -0.0017          0.0000          0.9093
   386    -3168.181604    -3231.009242          0.0003          0.0000          0.9093
   387    -3167.984867    -3231.009242          0.0013          0.0000          0.9093
   388    -3167.981814    -3231.009242         -0.0004          0.0000          0.9093
   389    -3167.965166    -3231.009242          0.0003          0.0000          0.9093
   390    -3167.890547    -3231.009242         -0.0000          0.0000          0.9093
   391    -3167.860121    -3231.009242         -0.0000          0.0000          0.9093
   392    -3167.804441    -3231.009242          0.0007          0.0000          0.9093
   393    -3167.706026    -3231.009242         -0.0006          0.0000          0.9093
   394    -3167.603318    -3231.009242          0.0007          0.0000          0.9093
   395    -3167.560156    -3231.009242         -0.0004          0.0000          0.9093
   396    -3167.139678    -3231.009242          0.0011          0.0000          0.9093
   397    -3167.102832    -3231.009242         -0.0029          0.0000          0.9093
   398    -3167.017701    -3231.009242         -0.0003          0.0000          0.9093
   399    -3166.943585    -3231.009242          0.0006          0.0000          0.9093
   400    -3166.740468    -3231.009242          0.0021          0.0000          0.9093
   401    -3166.681689    -3231.009242         -0.0026          0.0000          0.9093
   402    -3165.163291    -3231.009242          0.0009          0.0000          0.9093
   403    -3165.041851    -3231.009242         -0.0002          0.0000          0.9093
   404    -3165.030153    -3231.009242         -0.0008          0.0000          0.9093
   405    -3164.808354    -3231.009242         -0.0002          0.0000          0.9093
   406    -3164.703746    -3231.009242          0.0052          0.0000          0.9093
   407    -3164.468227    -3231.009242          0.0005          0.0000          0.9093
   408    -3163.897586    -3231.009242         -0.0034          0.0000          0.9093
   409    -3163.772766    -3231.009242         -0.0050          0.0000          0.9093
   410    -3163.185070    -3231.009242         -0.0005          0.0000          0.9093
   411    -3162.803497    -3231.009242          0.0008          0.0000          0.9093
   412    -3162.802287    -3231.009242         -0.0003          0.0000          0.9093
   413    -3162.527485    -3231.009242         -0.0000          0.0000          0.9093
   414    -3162.456163    -3231.009242          0.0007          0.0000          0.9093
   415    -3162.146585    -3231.009242          0.0010          0.0000          0.9093
   416    -3162.013011    -3231.009242          0.0046          0.0000          0.9093
   417    -3161.928082    -3231.009242         -0.0048          0.0000          0.9093
   418    -3161.892263    -3231.009242         -0.0056          0.0000          0.9093
   419    -3161.413199    -3231.009242         -0.0010          0.0000          0.9093
   420    -3161.393620    -3231.009242          0.0007          0.0000          0.9093
   421    -3161.286232    -3231.009242          0.0006          0.0000          0.9093
   422    -3161.251538    -3231.009242          0.0040          0.0000          0.9093
   423    -3160.841190    -3231.009242          0.0023          0.0000          0.9093
   424    -3160.599002    -3231.009242          0.0009          0.0000          0.9093
   425    -3160.519917    -3231.009242         -0.0023          0.0000          0.9093
   426    -3160.473738    -3231.009242          0.0001          0.0000          0.9093
   427    -3160.451708    -3231.009242         -0.0007          0.0000          0.9093
